RESULT_COUNT: 9424,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME,ADJ_FACTOR
2017-08-18,157.86,159.5,156.72,157.5,27428069.0,0.0,1.0,156.66166288771,158.289213420687,155.530316785518,156.304395697544,27428069.0,1
2017-08-17,160.52,160.71,157.84,157.86,27940565.0,0.0,1.0,159.30147045949,159.490028143189,156.641814710478,156.66166288771,27940565.0,1
2017-08-16,161.94,162.51,160.15,160.95,27671612.0,0.0,1.0,160.710691042922,161.276364094018,158.934279180709,159.728206269966,27671612.0,1
2017-08-15,160.66,162.195,160.14,161.6,29465487.0,0.0,1.0,159.44040770011,160.963755302623,158.924355092093,160.373272029988,29465487.0,1
2017-08-14,159.32,160.21,158.75,159.85,22122734.0,0.0,1.0,158.110579825604,158.993823712403,157.544906774508,158.636556522237,22122734.0,1
2017-08-11,156.6,158.5728,156.07,157.48,26257096.0,0.0,1.0,155.411227722129,157.369051924238,154.885251025496,156.284547520312,26257096.0,1
2017-08-10,159.9,160.0,154.63,155.32,40804273.0,0.63,1.0,158.686176965316,158.785417851473,153.456182264833,154.140944379317,40804273.0,0.995960243667842
2017-08-09,159.26,161.27,159.11,161.059998,26131530.0,0.0,1.0,157.412547623277,159.399231164171,157.264287657539,159.191665235338,26131530.0,1
2017-08-08,158.6,161.83,158.27,160.08,36205896.0,0.0,1.0,156.760203774028,159.952735036261,156.434031849404,158.22303543598,36205896.0,1
2017-08-07,157.06,158.92,156.6701,158.81,21870321.0,0.0,1.0,155.238068125781,157.076491700937,154.852691054839,156.967767726062,21870321.0,1
2017-08-04,156.07,157.4,155.69,156.39,20559852.0,0.0,1.0,154.259552351908,155.574124048122,153.883960438704,154.575840278817,20559852.0,1
